date,value
2025-03-31,68551.48
2025-04-01,68553.608
2025-04-02,68557.901
2025-04-03,68558.817
2025-04-04,68560.181
2025-04-05,68567.852
2025-04-06,68573.396
2025-04-07,68577.866
2025-04-08,68594.368
2025-04-09,68601.776
2025-04-10,68616.87
2025-04-11,68626.681
2025-04-12,68634.246
2025-04-13,68640.246
2025-04-14,68648.771
2025-04-15,68649.944
2025-04-16,68652.911
2025-04-17,68660.956
2025-04-18,68666.189
2025-04-19,68679.12
2025-04-20,68688.484
2025-04-21,68688.21
2025-04-22,68699.509
2025-04-23,68704.159
2025-04-24,68710.08
2025-04-25,68715.289
2025-04-26,68715.289
2025-04-27,68717.195
2025-04-28,68717.191
2025-04-29,68723.233
2025-04-30,68729.198
2025-05-01,68738.158
2025-05-02,68745.97
2025-05-03,68757.101
2025-05-04,68771.124
2025-05-05,68782.375
2025-05-06,68787.636
2025-05-07,68799.104
2025-05-08,68795.477
2025-05-09,68802.254
2025-05-10,68808.615
2025-05-11,68816.351
2025-05-12,68818.395
2025-05-13,68828.787
